session_date,source,sessions,bounce_rate
2026-05-24,AFFILIATE,13,0.67
2026-05-24,email-campaign,3,0.38
2026-05-24,FB,39,0.576
2026-05-24,google / organic,13,0.392
2026-05-24,adwords,88,0.457
2026-05-24,partner-network,10,0.635
2026-05-25,FB,45,0.599
2026-05-25,email-campaign,19,0.443
2026-05-25,fb_paid,44,0.6
2026-05-25,AFFILIATE,39,0.579
2026-05-25,adwords,39,0.496
2026-05-25,adwords,37,0.464
2026-05-25,organic,35,0.398
2026-05-26,google / organic,7,0.371
2026-05-26,email-campaign,7,0.497
2026-05-26,affiliate / partner,13,0.789
2026-05-26,email / newsletter,4,0.525
2026-05-26,FB,36,0.468
2026-05-26,(organic),8,0.391
2026-05-26,google-ads,81,0.544
2026-05-26,FB,19,0.563
2026-05-26,AFFILIATE,9,0.569
2026-05-27,Email,16,0.431
2026-05-27,facebook / paid,24,0.663
2026-05-27,facebook / paid,24,0.487
2026-05-27,googleads,16,0.511
2026-05-27,google-ads,13,0.477
2026-05-27,facebook / paid,28,0.561
2026-05-27,affiliate / partner,18,0.569
2026-05-27,partner-network,11,0.613
2026-05-27,google / organic,7,0.415
2026-05-27,google-ads,10,0.413
2026-05-28,FB,25,0.596
2026-05-28,adwords,53,0.489
2026-05-28,klaviyo,14,0.448
2026-05-28,FB,28,0.63
2026-05-28,adwords,46,0.439
2026-05-28,affiliate / partner,8,0.588
2026-05-28,AFFILIATE,6,0.695
2026-05-28,google / organic,3,0.384
2026-05-28,(organic),5,0.485
2026-05-29,AFFILIATE,17,0.657
2026-05-29,google / organic,4,0.446
2026-05-29,meta / social,28,0.498
2026-05-29,email / newsletter,2,0.532
2026-05-29,google / cpc,55,0.422
2026-05-29,google / organic,9,0.464
2026-05-29,email / newsletter,9,0.392
2026-05-29,email / newsletter,3,0.323
2026-05-29,facebook / paid,29,0.638
2026-05-30,google / organic,4,0.39
2026-05-30,Email,14,0.444
2026-05-30,adwords,51,0.435
2026-05-30,organic,1,0.416
2026-05-30,affiliate / partner,22,0.528
2026-05-30,(organic),5,0.372
2026-05-30,FB,29,0.55
2026-05-30,facebook / paid,20,0.557
2026-05-31,klaviyo,13,0.452
2026-05-31,google / cpc,40,0.441
2026-05-31,google / cpc,36,0.366
2026-05-31,aff,11,0.707
2026-05-31,seo,8,0.37
2026-05-31,(organic),5,0.431
2026-05-31,fb_paid,46,0.506
2026-05-31,partner-network,12,0.716
2026-05-31,FB,34,0.602
2026-06-01,partner-network,12,0.658
2026-06-01,googleads,71,0.487
2026-06-01,seo,8,0.489
2026-06-01,email / newsletter,4,0.422
2026-06-01,facebook / paid,25,0.509
2026-06-01,FB,19,0.64
2026-06-01,(organic),8,0.448
2026-06-01,aff,17,0.679
2026-06-01,email-campaign,7,0.479
2026-06-02,partner-network,7,0.649
2026-06-02,seo,6,0.425
2026-06-02,googleads,39,0.553
2026-06-02,email / newsletter,7,0.333
2026-06-02,partner-network,10,0.681
2026-06-02,email-campaign,7,0.555
2026-06-02,aff,10,0.698
2026-06-02,organic,5,0.365
2026-06-02,adwords,48,0.413
2026-06-02,facebook / paid,68,0.613
2026-06-02,adwords,37,0.533
2026-06-03,adwords,42,0.388
2026-06-03,(organic),5,0.449
2026-06-03,fb_paid,11,0.674
2026-06-03,facebook / paid,17,0.587
2026-06-03,AFFILIATE,15,0.574
2026-06-03,email / newsletter,2,0.409
2026-06-03,adwords,36,0.462
2026-06-03,fb_paid,12,0.501
2026-06-03,AFFILIATE,13,0.666
2026-06-03,seo,1,0.47
2026-06-03,email / newsletter,8,0.45
2026-06-04,google / cpc,18,0.378
2026-06-04,(organic),7,0.469
2026-06-04,facebook / paid,21,0.541
2026-06-04,FB,19,0.567
2026-06-04,aff,12,0.632
2026-06-04,google / organic,2,0.34
2026-06-04,email / newsletter,11,0.42
2026-06-04,adwords,25,0.448
2026-06-04,meta / social,26,0.436
2026-06-04,AFFILIATE,10,0.574
2026-06-04,google / cpc,13,0.424
2026-06-05,email-campaign,5,0.457
2026-06-05,AFFILIATE,7,0.58
2026-06-05,adwords,26,0.406
2026-06-05,organic,5,0.427
2026-06-05,email / newsletter,7,0.397
2026-06-05,facebook / paid,56,0.562
2026-06-05,organic,5,0.381
2026-06-05,google / organic,5,0.47
2026-06-05,google-ads,16,0.402
2026-06-05,AFFILIATE,7,0.632
2026-06-06,Email,4,0.394
2026-06-06,google / cpc,37,0.433
2026-06-06,aff,16,0.64
2026-06-06,email-campaign,5,0.522
2026-06-06,googleads,33,0.488
2026-06-06,seo,7,0.423
2026-06-06,klaviyo,2,0.437
2026-06-06,fb_paid,68,0.628
2026-06-06,google / organic,5,0.376
2026-06-07,google / cpc,29,0.456
2026-06-07,email-campaign,10,0.398
2026-06-07,adwords,24,0.484
2026-06-07,affiliate / partner,27,0.569
2026-06-07,FB,62,0.536
2026-06-07,google-ads,35,0.405
2026-06-07,(organic),6,0.39
2026-06-07,organic,7,0.471
2026-06-07,Email,7,0.465
2026-06-08,FB,25,0.568
2026-06-08,meta / social,28,0.574
2026-06-08,partner-network,18,0.578
2026-06-08,googleads,29,0.448
2026-06-08,seo,9,0.525
2026-06-08,Email,2,0.409
2026-06-08,Email,5,0.395
2026-06-08,adwords,18,0.479
2026-06-08,googleads,32,0.566
2026-06-09,(organic),8,0.443
2026-06-09,affiliate / partner,6,0.667
2026-06-09,Email,5,0.34
2026-06-09,email-campaign,3,0.475
2026-06-09,AFFILIATE,12,0.618
2026-06-09,seo,8,0.4
2026-06-09,meta / social,34,0.548
2026-06-09,email / newsletter,8,0.431
2026-06-09,google-ads,84,0.524
2026-06-09,fb_paid,37,0.473
2026-06-10,(organic),6,0.41
2026-06-10,facebook / paid,47,0.597
2026-06-10,adwords,86,0.55
2026-06-10,(organic),4,0.34
2026-06-10,meta / social,44,0.477
2026-06-10,aff,22,0.629
2026-06-10,Email,14,0.517
2026-06-11,FB,49,0.664
2026-06-11,organic,15,0.355
2026-06-11,aff,6,0.667
2026-06-11,adwords,23,0.418
2026-06-11,email-campaign,3,0.504
2026-06-11,google / cpc,25,0.462
2026-06-11,google-ads,19,0.482
2026-06-11,Email,8,0.384
2026-06-11,affiliate / partner,9,0.634
2026-06-12,google / organic,9,0.437
2026-06-12,Email,6,0.43
2026-06-12,(organic),6,0.41
2026-06-12,adwords,42,0.513
2026-06-12,email / newsletter,2,0.434
2026-06-12,partner-network,20,0.635
2026-06-12,Email,3,0.367
2026-06-12,facebook / paid,82,0.563
2026-06-12,adwords,42,0.568
2026-06-13,FB,56,0.63
2026-06-13,organic,1,0.481
2026-06-13,google-ads,27,0.487
2026-06-13,organic,2,0.49
2026-06-13,partner-network,6,0.635
2026-06-13,affiliate / partner,11,0.598
2026-06-13,email / newsletter,2,0.419
2026-06-13,email-campaign,2,0.483
2026-06-13,email-campaign,5,0.447
2026-06-13,google-ads,28,0.423
2026-06-13,seo,1,0.366
2026-06-14,(organic),3,0.398
2026-06-14,meta / social,24,0.626
2026-06-14,google-ads,58,0.616
2026-06-14,facebook / paid,20,0.631
2026-06-14,facebook / paid,33,0.533
2026-06-14,partner-network,20,0.649
2026-06-14,email / newsletter,16,0.491
2026-06-14,seo,7,0.532
2026-06-15,email / newsletter,2,0.475
2026-06-15,affiliate / partner,4,0.606
2026-06-15,fb_paid,42,0.574
2026-06-15,google / organic,5,0.391
2026-06-15,google-ads,38,0.458
2026-06-15,affiliate / partner,2,0.636
2026-06-15,seo,5,0.405
2026-06-15,aff,6,0.681
2026-06-15,google-ads,28,0.54
2026-06-15,klaviyo,14,0.509
2026-06-15,facebook / paid,44,0.537
2026-06-16,googleads,17,0.511
2026-06-16,aff,6,0.624
2026-06-16,adwords,24,0.411
2026-06-16,AFFILIATE,6,0.69
2026-06-16,partner-network,7,0.708
2026-06-16,email / newsletter,16,0.501
2026-06-16,FB,80,0.594
2026-06-16,(organic),10,0.409
2026-06-16,google / organic,6,0.519
2026-06-16,google / cpc,20,0.426
2026-06-17,FB,24,0.627
2026-06-17,aff,17,0.59
2026-06-17,email-campaign,4,0.458
2026-06-17,google / organic,3,0.525
2026-06-17,email / newsletter,2,0.425
2026-06-17,organic,5,0.381
2026-06-17,googleads,117,0.442
2026-06-17,FB,35,0.688
2026-06-17,email-campaign,2,0.436
2026-06-17,(organic),2,0.506
2026-06-18,Email,7,0.456
2026-06-18,affiliate / partner,15,0.612
2026-06-18,google-ads,34,0.532
2026-06-18,meta / social,29,0.546
2026-06-18,adwords,27,0.514
2026-06-18,FB,40,0.51
2026-06-18,seo,8,0.425
2026-06-18,klaviyo,9,0.445
2026-06-19,aff,15,0.591
2026-06-19,adwords,56,0.444
2026-06-19,google / organic,11,0.472
2026-06-19,fb_paid,61,0.587
2026-06-19,organic,9,0.473
2026-06-19,email-campaign,13,0.413
2026-06-19,partner-network,20,0.577
2026-06-20,meta / social,19,0.607
2026-06-20,klaviyo,4,0.477
2026-06-20,FB,15,0.528
2026-06-20,google / organic,6,0.38
2026-06-20,organic,3,0.347
2026-06-20,affiliate / partner,17,0.597
2026-06-20,google / cpc,75,0.512
2026-06-20,Email,9,0.403
2026-06-20,seo,4,0.377
2026-06-20,fb_paid,19,0.558
2026-06-21,adwords,83,0.393
2026-06-21,klaviyo,18,0.449
2026-06-21,fb_paid,29,0.559
2026-06-21,aff,11,0.588
2026-06-21,seo,8,0.474
2026-06-21,FB,29,0.542
2026-06-22,FB,91,0.6
2026-06-22,klaviyo,6,0.357
2026-06-22,organic,2,0.444
2026-06-22,affiliate / partner,5,0.577
2026-06-22,partner-network,11,0.602
2026-06-22,Email,5,0.506
2026-06-22,adwords,83,0.483
2026-06-22,Email,4,0.412
2026-06-22,(organic),5,0.44
2026-06-22,organic,4,0.352
2026-06-23,meta / social,32,0.604
2026-06-23,google / organic,7,0.409
2026-06-23,aff,18,0.611
2026-06-23,(organic),6,0.301
2026-06-23,email-campaign,16,0.306
2026-06-23,partner-network,19,0.668
2026-06-23,google-ads,19,0.449
2026-06-23,google-ads,35,0.447
2026-06-23,fb_paid,21,0.504
2026-06-23,organic,7,0.422
2026-06-24,fb_paid,23,0.536
2026-06-24,adwords,31,0.442
2026-06-24,email / newsletter,5,0.501
2026-06-24,AFFILIATE,7,0.592
2026-06-24,googleads,37,0.367
2026-06-24,affiliate / partner,6,0.55
2026-06-24,facebook / paid,26,0.546
2026-06-24,seo,15,0.289
2026-06-24,Email,5,0.449
2026-06-24,google / organic,7,0.461
2026-06-24,AFFILIATE,8,0.676
2026-06-25,seo,5,0.49
2026-06-25,facebook / paid,10,0.685
2026-06-25,meta / social,13,0.585
2026-06-25,meta / social,12,0.558
2026-06-25,seo,3,0.347
2026-06-25,google / cpc,36,0.469
2026-06-25,email-campaign,8,0.471
2026-06-25,seo,1,0.458
2026-06-25,email-campaign,8,0.44
2026-06-25,aff,19,0.614
2026-06-25,adwords,23,0.484
2026-06-26,seo,3,0.375
2026-06-26,google / cpc,41,0.543
2026-06-26,googleads,48,0.549
2026-06-26,email / newsletter,7,0.354
2026-06-26,facebook / paid,71,0.521
2026-06-26,partner-network,-14,0.673
2026-06-26,partner-network,13,0.598
2026-06-27,meta / social,34,0.559
2026-06-27,organic,5,0.334
2026-06-27,email / newsletter,5,0.5
2026-06-27,adwords,89,0.509
2026-06-27,organic,3,0.433
2026-06-27,affiliate / partner,7,0.619
2026-06-27,partner-network,4,0.703
2026-06-27,email / newsletter,3,0.411
2026-06-28,google / organic,6,0.405
2026-06-28,fb_paid,44,0.556
2026-06-28,organic,8,0.363
2026-06-28,adwords,37,0.554
2026-06-28,adwords,31,0.511
2026-06-28,email-campaign,5,0.526
2026-06-28,partner-network,24,0.576
2026-06-28,klaviyo,5,0.403
2026-06-29,fb_paid,36,0.516
2026-06-29,adwords,89,0.468
2026-06-29,fb_paid,35,0.603
2026-06-29,affiliate / partner,7,0.606
2026-06-29,partner-network,9,0.624
2026-06-29,AFFILIATE,5,0.57
2026-06-29,klaviyo,4,0.453
2026-06-29,Email,6,0.437
2026-06-29,google / organic,5,0.366
2026-06-29,seo,7,0.46
2026-06-30,Email,4,0.404
2026-06-30,email-campaign,5,0.396
2026-06-30,organic,8,0.456
2026-06-30,aff,10,0.658
2026-06-30,fb_paid,34,0.654
2026-06-30,meta / social,26,0.581
2026-06-30,adwords,25,0.529
2026-06-30,adwords,24,0.477
2026-06-30,googleads,29,0.357
2026-06-30,google / organic,4,0.367
2026-06-30,partner-network,6,0.562
