session_date,month,channel,sessions,bounce_rate
2026-02-10,2026-02,Organic,4,0.383
2026-02-11,2026-02,Organic,7,0.331
2026-02-11,2026-02,Google Ads,25,0.396
2026-02-11,2026-02,Affiliate,10,0.648
2026-02-11,2026-02,Meta,28,0.601
2026-02-11,2026-02,Google Ads,20,0.363
2026-02-11,2026-02,Organic,7,0.456
2026-02-11,2026-02,Meta,33,0.584
2026-02-11,2026-02,Affiliate,8,0.735
2026-02-11,2026-02,Email,11,0.438
2026-02-11,2026-02,Google Ads,29,0.45
2026-02-12,2026-02,Affiliate,4,0.522
2026-02-12,2026-02,Google Ads,98,0.414
2026-02-12,2026-02,Email,9,0.409
2026-02-12,2026-02,Meta,64,0.501
2026-02-12,2026-02,Organic,12,0.348
2026-02-12,2026-02,Organic,3,0.312
2026-02-12,2026-02,Affiliate,6,0.739
2026-02-13,2026-02,Email,8,0.337
2026-02-13,2026-02,Affiliate,11,0.608
2026-02-13,2026-02,Email,2,0.492
2026-02-13,2026-02,Google Ads,26,0.545
2026-02-13,2026-02,Meta,47,0.6
2026-02-13,2026-02,Google Ads,18,0.473
2026-02-13,2026-02,Google Ads,22,0.419
2026-02-13,2026-02,Organic,10,0.337
2026-02-13,2026-02,Email,3,0.411
2026-02-14,2026-02,Organic,4,0.39
2026-02-14,2026-02,Organic,1,0.416
2026-02-14,2026-02,Affiliate,5,0.645
2026-02-14,2026-02,Meta,26,0.649
2026-02-14,2026-02,Meta,30,0.684
2026-02-14,2026-02,Affiliate,6,0.69
2026-02-14,2026-02,Email,10,0.375
2026-02-14,2026-02,Google Ads,28,0.477
2026-02-14,2026-02,Google Ads,27,0.523
2026-02-15,2026-02,Meta,64,0.552
2026-02-15,2026-02,Affiliate,7,0.586
2026-02-15,2026-02,Affiliate,4,0.643
2026-02-15,2026-02,Affiliate,9,0.732
2026-02-15,2026-02,Google Ads,45,0.532
2026-02-15,2026-02,Organic,6,0.463
2026-02-15,2026-02,Email,12,0.538
2026-02-16,2026-02,Meta,27,0.523
2026-02-16,2026-02,Affiliate,9,0.676
2026-02-16,2026-02,Email,9,0.424
2026-02-16,2026-02,Google Ads,28,0.583
2026-02-16,2026-02,Affiliate,8,0.653
2026-02-16,2026-02,Meta,33,0.58
2026-02-16,2026-02,Organic,5,0.532
2026-02-16,2026-02,Google Ads,22,0.403
2026-02-16,2026-02,Google Ads,30,0.568
2026-02-16,2026-02,Organic,5,0.421
2026-02-17,2026-02,Email,2,0.371
2026-02-17,2026-02,Meta,35,0.547
2026-02-17,2026-02,Organic,9,0.504
2026-02-17,2026-02,Email,2,0.513
2026-02-17,2026-02,Meta,26,0.655
2026-02-17,2026-02,Email,8,0.451
2026-02-17,2026-02,Affiliate,24,0.629
2026-02-17,2026-02,Google Ads,84,0.433
2026-02-18,2026-02,Email,2,0.417
2026-02-18,2026-02,Google Ads,31,0.401
2026-02-18,2026-02,Meta,28,0.557
2026-02-18,2026-02,Organic,2,0.514
2026-02-18,2026-02,Meta,29,0.549
2026-02-18,2026-02,Organic,2,0.406
2026-02-18,2026-02,Google Ads,27,0.487
2026-02-18,2026-02,Email,6,0.484
2026-02-18,2026-02,Google Ads,33,0.559
2026-02-18,2026-02,Email,10,0.454
2026-02-18,2026-02,Affiliate,20,0.59
2026-02-18,2026-02,Organic,4,0.318
2026-02-19,2026-02,Affiliate,9,0.583
2026-02-19,2026-02,Organic,12,0.488
2026-02-19,2026-02,Meta,65,0.557
2026-02-19,2026-02,Google Ads,35,0.505
2026-02-19,2026-02,Google Ads,36,0.533
2026-02-19,2026-02,Email,6,0.422
2026-02-19,2026-02,Email,4,0.406
2026-02-20,2026-02,Email,11,0.44
2026-02-20,2026-02,Organic,6,0.38
2026-02-20,2026-02,Google Ads,35,0.424
2026-02-20,2026-02,Affiliate,12,0.634
2026-02-20,2026-02,Organic,6,0.439
2026-02-20,2026-02,Google Ads,41,0.372
2026-02-20,2026-02,Meta,63,0.503
2026-02-21,2026-02,Email,4,0.416
2026-02-21,2026-02,Meta,48,0.598
2026-02-21,2026-02,Email,1,0.453
2026-02-21,2026-02,Affiliate,18,0.582
2026-02-21,2026-02,Google Ads,20,0.502
2026-02-21,2026-02,Organic,2,0.485
2026-02-21,2026-02,Organic,1,0.491
2026-02-21,2026-02,Google Ads,25,0.468
2026-02-21,2026-02,Organic,2,0.408
2026-02-22,2026-02,Email,1,0.399
2026-02-22,2026-02,Affiliate,6,0.613
2026-02-22,2026-02,Google Ads,44,0.465
2026-02-22,2026-02,Google Ads,41,0.552
2026-02-22,2026-02,Affiliate,4,0.582
2026-02-22,2026-02,Organic,6,0.48
2026-02-22,2026-02,Organic,5,0.427
2026-02-22,2026-02,Email,5,0.423
2026-02-22,2026-02,Meta,27,0.682
2026-02-22,2026-02,Email,3,0.453
2026-02-22,2026-02,Meta,29,0.557
2026-02-23,2026-02,Google Ads,23,0.375
2026-02-23,2026-02,Affiliate,12,0.577
2026-02-23,2026-02,Organic,5,0.376
2026-02-23,2026-02,Organic,6,0.38
2026-02-23,2026-02,Meta,38,0.581
2026-02-23,2026-02,Google Ads,22,0.511
2026-02-23,2026-02,Email,10,0.449
2026-02-23,2026-02,Meta,24,0.671
2026-02-24,2026-02,Meta,23,0.533
2026-02-24,2026-02,Google Ads,35,0.457
2026-02-24,2026-02,Google Ads,44,0.547
2026-02-24,2026-02,Organic,10,0.43
2026-02-24,2026-02,Email,8,0.443
2026-02-24,2026-02,Email,6,0.453
2026-02-24,2026-02,Affiliate,15,0.566
2026-02-24,2026-02,Meta,23,0.534
2026-02-25,2026-02,Organic,10,0.459
2026-02-25,2026-02,Affiliate,10,0.605
2026-02-25,2026-02,Google Ads,94,0.418
2026-02-25,2026-02,Email,13,0.416
2026-02-25,2026-02,Affiliate,6,0.59
2026-02-25,2026-02,Meta,65,0.562
2026-02-26,2026-02,Google Ads,77,0.522
2026-02-26,2026-02,Meta,48,0.533
2026-02-26,2026-02,Organic,9,0.463
2026-02-26,2026-02,Affiliate,17,0.702
2026-02-26,2026-02,Email,10,0.375
2026-02-27,2026-02,Email,1,0.461
2026-02-27,2026-02,Affiliate,5,0.665
2026-02-27,2026-02,Google Ads,36,0.501
2026-02-27,2026-02,Email,2,0.512
2026-02-27,2026-02,Affiliate,9,0.536
2026-02-27,2026-02,Email,2,0.464
2026-02-27,2026-02,Organic,11,0.486
2026-02-27,2026-02,Google Ads,35,0.475
2026-02-27,2026-02,Meta,33,0.602
2026-02-28,2026-02,Organic,8,0.466
2026-02-28,2026-02,Affiliate,21,0.588
2026-02-28,2026-02,Email,9,0.446
2026-02-28,2026-02,Meta,22,0.615
2026-02-28,2026-02,Organic,3,0.312
2026-02-28,2026-02,Meta,19,0.56
2026-02-28,2026-02,Google Ads,70,0.461
2026-02-28,2026-02,Meta,30,0.478
2026-03-01,2026-03,Email,3,0.434
2026-03-01,2026-03,Organic,5,0.412
2026-03-01,2026-03,Email,8,0.481
2026-03-01,2026-03,Organic,11,0.531
2026-03-01,2026-03,Email,4,0.418
2026-03-01,2026-03,Google Ads,118,0.503
2026-03-01,2026-03,Affiliate,5,0.657
2026-03-01,2026-03,Affiliate,6,0.639
2026-03-01,2026-03,Meta,29,0.595
2026-03-01,2026-03,Meta,25,0.572
2026-03-02,2026-03,Google Ads,34,0.583
2026-03-02,2026-03,Organic,4,0.439
2026-03-02,2026-03,Google Ads,32,0.443
2026-03-02,2026-03,Affiliate,6,0.692
2026-03-02,2026-03,Email,7,0.546
2026-03-02,2026-03,Meta,51,0.659
2026-03-02,2026-03,Affiliate,2,0.641
2026-03-02,2026-03,Meta,40,0.521
2026-03-02,2026-03,Affiliate,3,0.64
2026-03-02,2026-03,Google Ads,31,0.476
2026-03-02,2026-03,Organic,4,0.421
2026-03-02,2026-03,Email,4,0.418
2026-03-02,2026-03,Organic,3,0.505
2026-03-03,2026-03,Google Ads,43,0.542
2026-03-03,2026-03,Organic,8,0.458
2026-03-03,2026-03,Meta,37,0.539
2026-03-03,2026-03,Meta,46,0.559
2026-03-03,2026-03,Google Ads,49,0.45
2026-03-03,2026-03,Affiliate,11,0.671
2026-03-03,2026-03,Affiliate,15,0.612
2026-03-03,2026-03,Email,4,0.493
2026-03-03,2026-03,Email,7,0.564
2026-03-03,2026-03,Organic,4,0.35
2026-03-03,2026-03,Google Ads,58,0.444
2026-03-04,2026-03,Google Ads,25,0.51
2026-03-04,2026-03,Organic,3,0.385
2026-03-04,2026-03,Meta,21,0.609
2026-03-04,2026-03,Email,5,0.399
2026-03-04,2026-03,Organic,4,0.483
2026-03-04,2026-03,Meta,34,0.412
2026-03-04,2026-03,Google Ads,28,0.482
2026-03-04,2026-03,Email,7,0.369
2026-03-04,2026-03,Affiliate,15,0.605
2026-03-05,2026-03,Google Ads,64,0.482
2026-03-05,2026-03,Google Ads,70,0.471
2026-03-05,2026-03,Meta,40,0.641
2026-03-05,2026-03,Meta,39,0.619
2026-03-05,2026-03,Affiliate,11,0.577
2026-03-05,2026-03,Organic,15,0.413
2026-03-05,2026-03,Email,9,0.449
2026-03-05,2026-03,Affiliate,10,0.605
2026-03-06,2026-03,Email,7,0.37
2026-03-06,2026-03,Meta,36,0.548
2026-03-06,2026-03,Organic,11,0.301
2026-03-06,2026-03,Meta,30,0.543
2026-03-06,2026-03,Email,6,0.369
2026-03-06,2026-03,Affiliate,2,0.813
2026-03-06,2026-03,Google Ads,31,0.553
2026-03-06,2026-03,Google Ads,38,0.595
2026-03-06,2026-03,Affiliate,2,0.633
2026-03-07,2026-03,Affiliate,2,0.56
2026-03-07,2026-03,Meta,34,0.644
2026-03-07,2026-03,Email,1,0.468
2026-03-07,2026-03,Organic,5,0.403
2026-03-07,2026-03,Google Ads,31,0.48
2026-03-07,2026-03,Meta,35,0.542
2026-03-07,2026-03,Affiliate,7,0.598
2026-03-07,2026-03,Email,2,0.32
2026-03-07,2026-03,Affiliate,3,0.648
2026-03-07,2026-03,Email,3,0.455
2026-03-07,2026-03,Google Ads,44,0.475
2026-03-08,2026-03,Google Ads,79,0.468
2026-03-08,2026-03,Email,10,0.411
2026-03-08,2026-03,Meta,19,0.541
2026-03-08,2026-03,Affiliate,9,0.673
2026-03-08,2026-03,Meta,16,0.545
2026-03-08,2026-03,Organic,3,0.367
2026-03-08,2026-03,Affiliate,14,0.634
2026-03-08,2026-03,Meta,16,0.589
2026-03-08,2026-03,Organic,3,0.404
2026-03-09,2026-03,Meta,42,0.54
2026-03-09,2026-03,Email,7,0.337
2026-03-09,2026-03,Meta,44,0.694
2026-03-09,2026-03,Google Ads,82,0.413
2026-03-09,2026-03,Organic,17,0.311
2026-03-09,2026-03,Affiliate,3,0.558
2026-03-09,2026-03,Affiliate,8,0.642
2026-03-10,2026-03,Meta,29,0.536
2026-03-10,2026-03,Email,10,0.464
2026-03-10,2026-03,Affiliate,15,0.792
2026-03-10,2026-03,Google Ads,78,0.511
2026-03-10,2026-03,Affiliate,6,0.597
2026-03-10,2026-03,Email,8,0.515
2026-03-10,2026-03,Organic,3,0.335
2026-03-10,2026-03,Meta,35,0.645
2026-03-10,2026-03,Organic,7,0.356
2026-03-11,2026-03,Google Ads,33,0.407
2026-03-11,2026-03,Email,5,0.468
2026-03-11,2026-03,Affiliate,6,0.71
2026-03-11,2026-03,Affiliate,14,0.559
2026-03-11,2026-03,Organic,7,0.396
2026-03-11,2026-03,Google Ads,28,0.476
2026-03-11,2026-03,Email,3,0.457
2026-03-11,2026-03,Meta,41,0.605
2026-03-11,2026-03,Meta,38,0.669
2026-03-11,2026-03,Email,2,0.468
2026-03-12,2026-03,Organic,12,0.407
2026-03-12,2026-03,Affiliate,17,0.628
2026-03-12,2026-03,Email,4,0.448
2026-03-12,2026-03,Meta,88,0.593
2026-03-12,2026-03,Google Ads,29,0.55
2026-03-12,2026-03,Google Ads,37,0.568
2026-03-12,2026-03,Email,5,0.388
2026-03-12,2026-03,Google Ads,33,0.532
2026-03-13,2026-03,Organic,7,0.411
2026-03-13,2026-03,Email,9,0.45
2026-03-13,2026-03,Google Ads,50,0.49
2026-03-13,2026-03,Affiliate,8,0.606
2026-03-13,2026-03,Organic,3,0.496
2026-03-13,2026-03,Affiliate,3,0.648
2026-03-13,2026-03,Google Ads,45,0.461
2026-03-13,2026-03,Affiliate,7,0.638
2026-03-13,2026-03,Meta,31,0.589
2026-03-13,2026-03,Meta,26,0.558
2026-03-14,2026-03,Affiliate,9,0.651
2026-03-14,2026-03,Google Ads,18,0.421
2026-03-14,2026-03,Organic,10,0.419
2026-03-14,2026-03,Affiliate,7,0.727
2026-03-14,2026-03,Email,1,0.309
2026-03-14,2026-03,Google Ads,15,0.481
2026-03-14,2026-03,Email,3,0.448
2026-03-14,2026-03,Email,5,0.352
2026-03-14,2026-03,Meta,80,0.643
2026-03-14,2026-03,Affiliate,6,0.572
2026-03-14,2026-03,Google Ads,13,0.497
2026-03-15,2026-03,Google Ads,29,0.435
2026-03-15,2026-03,Meta,41,0.678
2026-03-15,2026-03,Meta,40,0.496
2026-03-15,2026-03,Affiliate,14,0.531
2026-03-15,2026-03,Google Ads,33,0.464
2026-03-15,2026-03,Organic,7,0.373
2026-03-15,2026-03,Email,10,0.417
2026-03-15,2026-03,Google Ads,48,0.496
2026-03-16,2026-03,Google Ads,43,0.45
2026-03-16,2026-03,Meta,31,0.573
2026-03-16,2026-03,Meta,28,0.565
2026-03-16,2026-03,Organic,10,0.388
2026-03-16,2026-03,Email,2,0.485
2026-03-16,2026-03,Affiliate,14,0.597
2026-03-16,2026-03,Google Ads,34,0.441
2026-03-16,2026-03,Google Ads,59,0.503
2026-03-16,2026-03,Email,4,0.445
2026-03-17,2026-03,Affiliate,5,0.663
2026-03-17,2026-03,Email,7,0.418
2026-03-17,2026-03,Affiliate,4,0.577
2026-03-17,2026-03,Google Ads,35,0.61
2026-03-17,2026-03,Email,7,0.464
2026-03-17,2026-03,Affiliate,4,0.603
2026-03-17,2026-03,Meta,27,0.492
2026-03-17,2026-03,Google Ads,30,0.407
2026-03-17,2026-03,Organic,13,0.415
2026-03-17,2026-03,Meta,23,0.618
2026-03-18,2026-03,Email,4,0.485
2026-03-18,2026-03,Email,5,0.411
2026-03-18,2026-03,Organic,4,0.358
2026-03-18,2026-03,Affiliate,14,0.702
2026-03-18,2026-03,Meta,35,0.62
2026-03-18,2026-03,Meta,24,0.541
2026-03-18,2026-03,Google Ads,44,0.419
2026-03-18,2026-03,Google Ads,43,0.543
2026-03-18,2026-03,Meta,25,0.552
2026-03-19,2026-03,Affiliate,4,0.64
2026-03-19,2026-03,Organic,7,0.421
2026-03-19,2026-03,Email,7,0.402
2026-03-19,2026-03,Google Ads,94,0.415
2026-03-19,2026-03,Affiliate,6,0.645
2026-03-19,2026-03,Meta,72,0.508
2026-03-19,2026-03,Affiliate,4,0.662
2026-03-19,2026-03,Organic,3,0.47
2026-03-20,2026-03,Email,4,0.439
2026-03-20,2026-03,Google Ads,21,0.472
2026-03-20,2026-03,Organic,5,0.331
2026-03-20,2026-03,Affiliate,11,0.647
2026-03-20,2026-03,Google Ads,26,0.462
2026-03-20,2026-03,Organic,4,0.374
2026-03-20,2026-03,Email,1,0.446
2026-03-20,2026-03,Email,3,0.482
2026-03-20,2026-03,Google Ads,28,0.422
2026-03-20,2026-03,Affiliate,18,0.624
2026-03-20,2026-03,Meta,79,0.596
2026-03-21,2026-03,Organic,4,0.404
2026-03-21,2026-03,Affiliate,9,0.572
2026-03-21,2026-03,Organic,2,0.399
2026-03-21,2026-03,Organic,3,0.375
2026-03-21,2026-03,Meta,26,0.582
2026-03-21,2026-03,Email,3,0.377
2026-03-21,2026-03,Google Ads,39,0.481
2026-03-21,2026-03,Google Ads,34,0.553
2026-03-21,2026-03,Affiliate,3,0.643
2026-03-21,2026-03,Meta,30,0.638
2026-03-22,2026-03,Organic,9,0.377
2026-03-22,2026-03,Email,14,0.383
2026-03-22,2026-03,Meta,73,0.59
2026-03-22,2026-03,Google Ads,34,0.432
2026-03-22,2026-03,Email,9,0.402
2026-03-22,2026-03,Affiliate,17,0.661
2026-03-22,2026-03,Google Ads,44,0.363
2026-03-23,2026-03,Email,4,0.392
2026-03-23,2026-03,Google Ads,49,0.413
2026-03-23,2026-03,Google Ads,52,0.465
2026-03-23,2026-03,Email,5,0.484
2026-03-23,2026-03,Organic,5,0.422
2026-03-23,2026-03,Affiliate,14,0.638
2026-03-23,2026-03,Meta,83,0.618
2026-03-23,2026-03,Organic,6,0.44
2026-03-24,2026-03,Google Ads,29,0.445
2026-03-24,2026-03,Organic,11,0.417
2026-03-24,2026-03,Affiliate,8,0.582
2026-03-24,2026-03,Email,5,0.424
2026-03-24,2026-03,Google Ads,36,0.513
2026-03-24,2026-03,Email,3,0.519
2026-03-24,2026-03,Google Ads,20,0.504
2026-03-24,2026-03,Affiliate,15,0.602
2026-03-24,2026-03,Meta,66,0.721
2026-03-25,2026-03,Email,2,0.439
2026-03-25,2026-03,Meta,35,0.616
2026-03-25,2026-03,Meta,27,0.55
2026-03-25,2026-03,Google Ads,33,0.512
2026-03-25,2026-03,Email,5,0.482
2026-03-25,2026-03,Organic,8,0.306
2026-03-25,2026-03,Affiliate,7,0.662
2026-03-25,2026-03,Affiliate,9,0.562
2026-03-25,2026-03,Google Ads,43,0.583
2026-03-25,2026-03,Meta,28,0.555
2026-03-25,2026-03,Organic,5,0.365
2026-03-26,2026-03,Meta,21,0.583
2026-03-26,2026-03,Affiliate,14,0.531
2026-03-26,2026-03,Meta,32,0.618
2026-03-26,2026-03,Google Ads,48,0.45
2026-03-26,2026-03,Email,6,0.513
2026-03-26,2026-03,Google Ads,44,0.446
2026-03-26,2026-03,Organic,5,0.362
2026-03-26,2026-03,Organic,5,0.491
2026-03-26,2026-03,Organic,4,0.413
2026-03-26,2026-03,Email,2,0.471
2026-03-27,2026-03,Google Ads,37,0.499
2026-03-27,2026-03,Affiliate,6,0.669
2026-03-27,2026-03,Meta,64,0.593
2026-03-27,2026-03,Affiliate,5,0.53
2026-03-27,2026-03,Affiliate,7,0.622
2026-03-27,2026-03,Organic,10,0.421
2026-03-27,2026-03,Email,4,0.362
2026-03-27,2026-03,Organic,3,0.349
2026-03-27,2026-03,Google Ads,37,0.52
2026-03-28,2026-03,Affiliate,4,0.678
2026-03-28,2026-03,Organic,3,0.449
2026-03-28,2026-03,Email,9,0.476
2026-03-28,2026-03,Meta,95,0.627
2026-03-28,2026-03,Google Ads,62,0.466
2026-03-28,2026-03,Affiliate,8,0.68
2026-03-28,2026-03,Organic,2,0.442
2026-03-29,2026-03,Affiliate,5,0.619
2026-03-29,2026-03,Meta,38,0.486
2026-03-29,2026-03,Affiliate,7,0.559
2026-03-29,2026-03,Organic,13,0.433
2026-03-29,2026-03,Meta,40,0.63
2026-03-29,2026-03,Email,8,0.476
2026-03-29,2026-03,Email,4,0.475
2026-03-29,2026-03,Google Ads,37,0.466
2026-03-29,2026-03,Google Ads,53,0.507
2026-03-30,2026-03,Organic,2,0.425
2026-03-30,2026-03,Affiliate,4,0.597
2026-03-30,2026-03,Organic,4,0.369
2026-03-30,2026-03,Email,5,0.456
2026-03-30,2026-03,Organic,8,0.347
2026-03-30,2026-03,Meta,81,0.584
2026-03-30,2026-03,Email,4,0.493
2026-03-30,2026-03,Email,4,0.492
2026-03-30,2026-03,Affiliate,6,0.661
2026-03-30,2026-03,Affiliate,3,0.678
2026-03-30,2026-03,Google Ads,72,0.442
2026-03-31,2026-03,Organic,4,0.402
2026-03-31,2026-03,Affiliate,7,0.649
2026-03-31,2026-03,Email,9,0.472
2026-03-31,2026-03,Meta,22,0.537
2026-03-31,2026-03,Meta,26,0.566
2026-03-31,2026-03,Affiliate,5,0.598
2026-03-31,2026-03,Organic,3,0.396
2026-03-31,2026-03,Email,6,0.448
2026-03-31,2026-03,Google Ads,108,0.449
2026-03-31,2026-03,Affiliate,7,0.563
2026-04-01,2026-04,Meta,50,0.558
2026-04-01,2026-04,Affiliate,11,0.647
2026-04-01,2026-04,Organic,9,0.542
2026-04-01,2026-04,Meta,34,0.564
2026-04-01,2026-04,Google Ads,36,0.466
2026-04-01,2026-04,Email,6,0.429
2026-04-01,2026-04,Google Ads,38,0.495
2026-04-01,2026-04,Email,7,0.537
2026-04-02,2026-04,Google Ads,21,0.44
2026-04-02,2026-04,Email,11,0.507
2026-04-02,2026-04,Affiliate,8,0.709
2026-04-02,2026-04,Affiliate,11,0.559
2026-04-02,2026-04,Meta,78,0.712
2026-04-02,2026-04,Google Ads,22,0.4
2026-04-02,2026-04,Organic,14,0.429
2026-04-03,2026-04,Email,16,0.454
2026-04-03,2026-04,Affiliate,11,0.721
2026-04-03,2026-04,Google Ads,35,0.376
2026-04-03,2026-04,Meta,52,0.54
2026-04-03,2026-04,Affiliate,10,0.557
2026-04-03,2026-04,Meta,36,0.578
2026-04-03,2026-04,Organic,8,0.507
2026-04-03,2026-04,Google Ads,48,0.388
2026-04-04,2026-04,Organic,10,0.439
2026-04-04,2026-04,Email,8,0.505
2026-04-04,2026-04,Email,8,0.459
2026-04-04,2026-04,Affiliate,6,0.62
2026-04-04,2026-04,Meta,21,0.49
2026-04-04,2026-04,Affiliate,7,0.695
2026-04-04,2026-04,Meta,32,0.566
2026-04-04,2026-04,Meta,20,0.609
2026-04-04,2026-04,Affiliate,5,0.609
2026-04-04,2026-04,Google Ads,64,0.38
2026-04-05,2026-04,Affiliate,6,0.596
2026-04-05,2026-04,Affiliate,5,0.615
2026-04-05,2026-04,Organic,8,0.415
2026-04-05,2026-04,Google Ads,34,0.456
2026-04-05,2026-04,Meta,34,0.666
2026-04-05,2026-04,Google Ads,37,0.408
2026-04-05,2026-04,Email,10,0.553
2026-04-05,2026-04,Affiliate,7,0.633
2026-04-05,2026-04,Meta,29,0.523
2026-04-05,2026-04,Meta,38,0.557
2026-04-06,2026-04,Email,11,0.427
2026-04-06,2026-04,Meta,79,0.649
2026-04-06,2026-04,Organic,2,0.477
2026-04-06,2026-04,Google Ads,43,0.509
2026-04-06,2026-04,Google Ads,49,0.489
2026-04-06,2026-04,Affiliate,30,0.649
2026-04-06,2026-04,Email,9,0.472
2026-04-06,2026-04,Organic,4,0.371
2026-04-06,2026-04,Organic,2,0.356
2026-04-07,2026-04,Meta,88,0.643
2026-04-07,2026-04,Affiliate,7,0.607
2026-04-07,2026-04,Google Ads,27,0.351
2026-04-07,2026-04,Email,7,0.45
2026-04-07,2026-04,Affiliate,10,0.761
2026-04-07,2026-04,Organic,14,0.418
2026-04-07,2026-04,Google Ads,15,0.434
2026-04-07,2026-04,Google Ads,32,0.41
2026-04-08,2026-04,Organic,17,0.45
2026-04-08,2026-04,Email,21,0.394
2026-04-08,2026-04,Affiliate,8,0.669
2026-04-08,2026-04,Affiliate,9,0.646
2026-04-08,2026-04,Meta,35,0.677
2026-04-08,2026-04,Google Ads,35,0.6
2026-04-08,2026-04,Meta,33,0.639
2026-04-08,2026-04,Google Ads,42,0.616
2026-04-09,2026-04,Affiliate,19,0.589
2026-04-09,2026-04,Meta,42,0.573
2026-04-09,2026-04,Email,22,0.388
2026-04-09,2026-04,Google Ads,37,0.466
2026-04-09,2026-04,Meta,53,0.645
2026-04-09,2026-04,Google Ads,44,0.525
2026-04-09,2026-04,Organic,3,0.407
2026-04-10,2026-04,Meta,29,0.565
2026-04-10,2026-04,Email,8,0.452
2026-04-10,2026-04,Google Ads,55,0.577
2026-04-10,2026-04,Meta,18,0.512
2026-04-10,2026-04,Meta,22,0.627
2026-04-10,2026-04,Affiliate,3,0.621
2026-04-10,2026-04,Organic,8,0.379
2026-04-10,2026-04,Affiliate,6,0.658
2026-04-10,2026-04,Google Ads,40,0.532
2026-04-10,2026-04,Email,8,0.532
2026-04-10,2026-04,Affiliate,2,0.66
2026-04-11,2026-04,Meta,68,0.612
2026-04-11,2026-04,Google Ads,94,0.484
2026-04-11,2026-04,Email,9,0.483
2026-04-11,2026-04,Affiliate,23,0.651
2026-04-11,2026-04,Organic,6,0.354
2026-04-11,2026-04,Email,4,0.465
2026-04-12,2026-04,Meta,29,0.563
2026-04-12,2026-04,Affiliate,6,0.665
2026-04-12,2026-04,Google Ads,59,0.566
2026-04-12,2026-04,Affiliate,7,0.692
2026-04-12,2026-04,Meta,24,0.619
2026-04-12,2026-04,Meta,20,0.61
2026-04-12,2026-04,Email,11,0.542
2026-04-12,2026-04,Organic,4,0.305
2026-04-12,2026-04,Organic,4,0.443
2026-04-13,2026-04,Organic,20,0.365
2026-04-13,2026-04,Email,6,0.546
2026-04-13,2026-04,Meta,39,0.494
2026-04-13,2026-04,Email,8,0.263
2026-04-13,2026-04,Meta,36,0.54
2026-04-13,2026-04,Google Ads,98,0.485
2026-04-13,2026-04,Affiliate,23,0.684
2026-04-14,2026-04,Google Ads,65,0.465
2026-04-14,2026-04,Meta,29,0.558
2026-04-14,2026-04,Affiliate,19,0.609
2026-04-14,2026-04,Meta,31,0.581
2026-04-14,2026-04,Email,15,0.433
2026-04-14,2026-04,Meta,20,0.526
2026-04-14,2026-04,Organic,4,0.433
2026-04-14,2026-04,Organic,3,0.417
2026-04-15,2026-04,Email,2,0.382
2026-04-15,2026-04,Email,4,0.471
2026-04-15,2026-04,Meta,36,0.602
2026-04-15,2026-04,Meta,43,0.561
2026-04-15,2026-04,Email,6,0.453
2026-04-15,2026-04,Organic,2,0.462
2026-04-15,2026-04,Organic,1,0.475
2026-04-15,2026-04,Affiliate,7,0.567
2026-04-15,2026-04,Affiliate,8,0.633
2026-04-15,2026-04,Google Ads,38,0.48
2026-04-15,2026-04,Organic,5,0.443
2026-04-15,2026-04,Google Ads,38,0.473
2026-04-15,2026-04,Affiliate,4,0.645
2026-04-16,2026-04,Affiliate,6,0.609
2026-04-16,2026-04,Organic,3,0.461
2026-04-16,2026-04,Organic,6,0.454
2026-04-16,2026-04,Google Ads,21,0.433
2026-04-16,2026-04,Email,3,0.432
2026-04-16,2026-04,Meta,25,0.54
2026-04-16,2026-04,Email,7,0.413
2026-04-16,2026-04,Affiliate,6,0.613
2026-04-16,2026-04,Google Ads,18,0.428
2026-04-16,2026-04,Google Ads,20,0.383
2026-04-16,2026-04,Meta,36,0.515
2026-04-16,2026-04,Affiliate,5,0.667
2026-04-17,2026-04,Email,3,0.444
2026-04-17,2026-04,Google Ads,98,0.433
2026-04-17,2026-04,Organic,10,0.378
2026-04-17,2026-04,Affiliate,18,0.579
2026-04-17,2026-04,Email,5,0.415
2026-04-17,2026-04,Affiliate,10,0.653
2026-04-17,2026-04,Organic,8,0.326
2026-04-17,2026-04,Meta,32,0.596
2026-04-17,2026-04,Meta,32,0.626
2026-04-18,2026-04,Affiliate,6,0.72
2026-04-18,2026-04,Email,13,0.574
2026-04-18,2026-04,Meta,42,0.493
2026-04-18,2026-04,Organic,6,0.405
2026-04-18,2026-04,Affiliate,8,0.643
2026-04-18,2026-04,Google Ads,79,0.368
2026-04-18,2026-04,Meta,32,0.581
2026-04-18,2026-04,Organic,9,0.443
2026-04-19,2026-04,Meta,35,0.47
2026-04-19,2026-04,Affiliate,7,0.579
2026-04-19,2026-04,Google Ads,61,0.568
2026-04-19,2026-04,Email,5,0.427
2026-04-19,2026-04,Affiliate,9,0.747
2026-04-19,2026-04,Email,5,0.441
2026-04-19,2026-04,Meta,31,0.53
2026-04-19,2026-04,Google Ads,57,0.508
2026-04-19,2026-04,Organic,8,0.399
2026-04-20,2026-04,Organic,6,0.383
2026-04-20,2026-04,Affiliate,13,0.678
2026-04-20,2026-04,Meta,31,0.604
2026-04-20,2026-04,Email,7,0.391
2026-04-20,2026-04,Google Ads,52,0.469
2026-04-20,2026-04,Meta,46,0.559
2026-04-20,2026-04,Affiliate,11,0.661
2026-04-20,2026-04,Organic,9,0.454
